crop_year,year,product,province,area_plant_rai,area_harvest_rai,production_ton
2556/57,2557,มันสำปะหลัง,ภาคกลาง,2408901,2228466,7855808
2557/58,2558,มันสำปะหลัง,ภาคกลาง,2375047,2331476,8316699
2558/59,2559,มันสำปะหลัง,ภาคกลาง,2347731,2269697,7542069
2559/60,2560,มันสำปะหลัง,ภาคกลาง,2126239,2073731,7107870
2560/61,2561,มันสำปะหลัง,ภาคกลาง,1930846,1868862,6427229
2561/62,2562,มันสำปะหลัง,ภาคกลาง,1929877,1891859,6757278
2549/50,2550,มันสำปะหลัง,เชียงราย,5970.7,5751,17454.3
2550/51,2551,มันสำปะหลัง,เชียงราย,4980,4797,14472.5
2551/52,2552,มันสำปะหลัง,เชียงราย,12558,12096,38937
2552/53,2553,มันสำปะหลัง,เชียงราย,14108,13589,44504
2553/54,2554,มันสำปะหลัง,เชียงราย,16569,16163,49782
2554/55,2555,มันสำปะหลัง,เชียงราย,37723,36139,112089
2555/56,2556,มันสำปะหลัง,เชียงราย,59321,55450,180735
2556/57,2557,มันสำปะหลัง,เชียงราย,63494,61535,201708
2557/58,2558,มันสำปะหลัง,เชียงราย,66660,65061,217040
2558/59,2559,มันสำปะหลัง,เชียงราย,69361,68284,213643
2559/60,2560,มันสำปะหลัง,เชียงราย,60798,60798,190889
2560/61,2561,มันสำปะหลัง,เชียงราย,52222,51134,160065
2561/62,2562,มันสำปะหลัง,เชียงราย,45929,44529,134036
2549/50,2550,มันสำปะหลัง,พะเยา,510.35,493,1464.7
2550/51,2551,มันสำปะหลัง,พะเยา,432,417,1226.8
2551/52,2552,มันสำปะหลัง,พะเยา,6984,6747,21070.9
2552/53,2553,มันสำปะหลัง,พะเยา,7333,7084,23675
2553/54,2554,มันสำปะหลัง,พะเยา,6273,6194,20347
2554/55,2555,มันสำปะหลัง,พะเยา,5734,5446,17065
2555/56,2556,มันสำปะหลัง,พะเยา,8160,8056,26596
2556/57,2557,มันสำปะหลัง,พะเยา,7855,7855,26717
2557/58,2558,มันสำปะหลัง,พะเยา,11291,11291,37829
2558/59,2559,มันสำปะหลัง,พะเยา,13745,13629,44661
2559/60,2560,มันสำปะหลัง,พะเยา,13183,12485,39257
2560/61,2561,มันสำปะหลัง,พะเยา,24553,23989,76568
2561/62,2562,มันสำปะหลัง,พะเยา,30554,30303,91525
2549/50,2550,มันสำปะหลัง,ลำปาง,447.83,438,1233.4
2550/51,2551,มันสำปะหลัง,ลำปาง,269,263,734.8
2551/52,2552,มันสำปะหลัง,ลำปาง,1279,1251,3637.9
2552/53,2553,มันสำปะหลัง,ลำปาง,1471,1439,4377
2553/54,2554,มันสำปะหลัง,ลำปาง,2554,2432,7133
2554/55,2555,มันสำปะหลัง,ลำปาง,18125,16965,50683
2555/56,2556,มันสำปะหลัง,ลำปาง,23666,23432,72008
2556/57,2557,มันสำปะหลัง,ลำปาง,25157,24624,80136
2557/58,2558,มันสำปะหลัง,ลำปาง,28768,28211,90634
2558/59,2559,มันสำปะหลัง,ลำปาง,35484,33978,106649
2559/60,2560,มันสำปะหลัง,ลำปาง,32250,30744,99895
2560/61,2561,มันสำปะหลัง,ลำปาง,36304,35142,113427
2561/62,2562,มันสำปะหลัง,ลำปาง,36832,36565,118004
2554/55,2555,มันสำปะหลัง,ลำพูน,13654,13141,39235
2555/56,2556,มันสำปะหลัง,ลำพูน,6372,6256,17847
2556/57,2557,มันสำปะหลัง,ลำพูน,4670,4613,13587
2557/58,2558,มันสำปะหลัง,ลำพูน,4391,4365,12270
2558/59,2559,มันสำปะหลัง,ลำพูน,3738,3602,10167
2559/60,2560,มันสำปะหลัง,ลำพูน,3919,3783,11726
2560/61,2561,มันสำปะหลัง,ลำพูน,3627,3547,11068
2561/62,2562,มันสำปะหลัง,ลำพูน,3740,3738,11747
2554/55,2555,มันสำปะหลัง,เชียงใหม่,3827,3589,11630
2555/56,2556,มันสำปะหลัง,เชียงใหม่,2310,2264,7676
2556/57,2557,มันสำปะหลัง,เชียงใหม่,1924,1861,6243
2557/58,2558,มันสำปะหลัง,เชียงใหม่,2164,2141,7172
2558/59,2559,มันสำปะหลัง,เชียงใหม่,2295,2259,6994
2559/60,2560,มันสำปะหลัง,เชียงใหม่,1492,1461,4562
2560/61,2561,มันสำปะหลัง,เชียงใหม่,1679,1620,5183
2561/62,2562,มันสำปะหลัง,เชียงใหม่,2581,2556,8576
2549/50,2550,มันสำปะหลัง,ตาก,1804.9334999999999,1672,5405.6
2550/51,2551,มันสำปะหลัง,ตาก,5719,5298,17504.6
2551/52,2552,มันสำปะหลัง,ตาก,20654,19133,68553.5
2552/53,2553,มันสำปะหลัง,ตาก,24302,22942,79884
2553/54,2554,มันสำปะหลัง,ตาก,34828,33536,113352
2554/55,2555,มันสำปะหลัง,ตาก,110601,105441,411053
2555/56,2556,มันสำปะหลัง,ตาก,113370,104403,394614
2556/57,2557,มันสำปะหลัง,ตาก,131513,128538,475621
2557/58,2558,มันสำปะหลัง,ตาก,157583,153772,568650
2558/59,2559,มันสำปะหลัง,ตาก,148898,148430,498004
2559/60,2560,มันสำปะหลัง,ตาก,134433,134195,461308
2560/61,2561,มันสำปะหลัง,ตาก,134340,129578,451612
2561/62,2562,มันสำปะหลัง,ตาก,135029,133879,462378
2549/50,2550,มันสำปะหลัง,กำแพงเพชร,423889.62,413939,1550201.6
2550/51,2551,มันสำปะหลัง,กำแพงเพชร,448306,422573,1503514.7
2551/52,2552,มันสำปะหลัง,กำแพงเพชร,564205,543150,2177489.1
2552/53,2553,มันสำปะหลัง,กำแพงเพชร,576565,555050,1696788
2553/54,2554,มันสำปะหลัง,กำแพงเพชร,598201,545480,1657168
2554/55,2555,มันสำปะหลัง,กำแพงเพชร,657540,608273,2266981
2555/56,2556,มันสำปะหลัง,กำแพงเพชร,669667,667225,2561214
2556/57,2557,มันสำปะหลัง,กำแพงเพชร,667643,646264,2557765
2557/58,2558,มันสำปะหลัง,กำแพงเพชร,677399,656283,2667934
2558/59,2559,มันสำปะหลัง,กำแพงเพชร,701222,654847,2337078
2559/60,2560,มันสำปะหลัง,กำแพงเพชร,680839,678582,2407241
2560/61,2561,มันสำปะหลัง,กำแพงเพชร,658747,651439,2341292
2561/62,2562,มันสำปะหลัง,กำแพงเพชร,684681,684561,2487594
2549/50,2550,มันสำปะหลัง,สุโขทัย,1512.52,1478,4793.2
2550/51,2551,มันสำปะหลัง,สุโขทัย,2317,2264,7274.2
2551/52,2552,มันสำปะหลัง,สุโขทัย,11719,11452,38513.1
2552/53,2553,มันสำปะหลัง,สุโขทัย,12769,12478,41514
2553/54,2554,มันสำปะหลัง,สุโขทัย,24676,22986,61465
2554/55,2555,มันสำปะหลัง,สุโขทัย,41578,39709,127295
2555/56,2556,มันสำปะหลัง,สุโขทัย,60059,58445,182254
2556/57,2557,มันสำปะหลัง,สุโขทัย,59511,58183,187222
2557/58,2558,มันสำปะหลัง,สุโขทัย,69153,68052,217635
2558/59,2559,มันสำปะหลัง,สุโขทัย,96224,81220,225001
2559/60,2560,มันสำปะหลัง,สุโขทัย,84099,82974,240050
2560/61,2561,มันสำปะหลัง,สุโขทัย,83245,80948,268186
2561/62,2562,มันสำปะหลัง,สุโขทัย,84760,83233,271012
2549/50,2550,มันสำปะหลัง,แพร่,1231.9,1194,3750.4
2550/51,2551,มันสำปะหลัง,แพร่,1288,1248,3886.3
2551/52,2552,มันสำปะหลัง,แพร่,1413,1370,4347
2552/53,2553,มันสำปะหลัง,แพร่,1464,1419.046,4578
2553/54,2554,มันสำปะหลัง,แพร่,1922,1528,4722
2554/55,2555,มันสำปะหลัง,แพร่,11670,10243,31550
2555/56,2556,มันสำปะหลัง,แพร่,17678,16238,49716
2556/57,2557,มันสำปะหลัง,แพร่,18953,17935,55725
2557/58,2558,มันสำปะหลัง,แพร่,20144,19677,59971
2558/59,2559,มันสำปะหลัง,แพร่,23782,23244,69649
2559/60,2560,มันสำปะหลัง,แพร่,21976,21418,64093
2560/61,2561,มันสำปะหลัง,แพร่,22775,22171,68801
2561/62,2562,มันสำปะหลัง,แพร่,23650,23183,72665
2554/55,2555,มันสำปะหลัง,น่าน,2129,2027,6389
2555/56,2556,มันสำปะหลัง,น่าน,1745,1664,5168
2556/57,2557,มันสำปะหลัง,น่าน,1062,1054,3153
2557/58,2558,มันสำปะหลัง,น่าน,1856,1856,5813
2558/59,2559,มันสำปะหลัง,น่าน,1839,1839,5584
2559/60,2560,มันสำปะหลัง,น่าน,3614,3614,10709
2560/61,2561,มันสำปะหลัง,น่าน,6825,6552,19712
2561/62,2562,มันสำปะหลัง,น่าน,7906,7610,22778
2549/50,2550,มันสำปะหลัง,อุตรดิตถ์,7622.99,7264,23811.4
2550/51,2551,มันสำปะหลัง,อุตรดิตถ์,9389,8947,29149.3
2551/52,2552,มันสำปะหลัง,อุตรดิตถ์,18278,17417,58364.4
2552/53,2553,มันสำปะหลัง,อุตรดิตถ์,17829,16989,50865
2553/54,2554,มันสำปะหลัง,อุตรดิตถ์,17845,17109,48658
2554/55,2555,มันสำปะหลัง,อุตรดิตถ์,33034,31733,108951
2555/56,2556,มันสำปะหลัง,อุตรดิตถ์,28278,27562,91343
2556/57,2557,มันสำปะหลัง,อุตรดิตถ์,26549,25040,83430
2557/58,2558,มันสำปะหลัง,อุตรดิตถ์,28846,28413,95413
2558/59,2559,มันสำปะหลัง,อุตรดิตถ์,30501,29424,92720
2559/60,2560,มันสำปะหลัง,อุตรดิตถ์,26225,25763,80998
2560/61,2561,มันสำปะหลัง,อุตรดิตถ์,27056,26469,85697
2561/62,2562,มันสำปะหลัง,อุตรดิตถ์,28425,27947,92669
2549/50,2550,มันสำปะหลัง,พิษณุโลก,180012.01,174581,611557.2
2550/51,2551,มันสำปะหลัง,พิษณุโลก,181152,175687,594700.5
2551/52,2552,มันสำปะหลัง,พิษณุโลก,184727,179154,647999.7
2552/53,2553,มันสำปะหลัง,พิษณุโลก,176775,171442,555301
2553/54,2554,มันสำปะหลัง,พิษณุโลก,169155,163196,549807
2554/55,2555,มันสำปะหลัง,พิษณุโลก,187034,181883,618053
2555/56,2556,มันสำปะหลัง,พิษณุโลก,175203,171086,580846
